2024;CENTRO OESTE;GO;TURVELANDIA;5221551;'01409705000120;COLEGIO ESTADUAL RUI ANTONIO DA SILVA;52057631;ADMINISTRAÇÃO PÚBLICA ESTADUAL;321;'00671194000157;CONSELHO ESCOLAR RUI ANTONIO DA SILVA;PDDE;PDDE Basico - 1 Parcela;3.308,00;827;4.135,00;16/04/2024
2024;CENTRO OESTE;GO;TURVELANDIA;5221551;'25107657000183;ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL FLORIANO FERREIRA BOR;52057666;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;296;'01905189000124;CONSELHO ESCOLAR FLORIANO FERREIRA BORGES;PDDE;PDDE Basico - 1 Parcela;3.108,00;777;3.885,00;16/04/2024
2024;CENTRO OESTE;GO;TURVELANDIA;5221551;'25107657000183;ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL ORLANDO CARMO DE MORA;52057682;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;21;'01905188000180;CAIXA ESCOLAR FORMOSA;PDDE;PDDE Basico - 1 Parcela;2.388,00;597;2.985,00;12/06/2024
2024;CENTRO OESTE;GO;VARJAO;5221908;'01409705000120;COLEGIO ESTADUAL JOSE CIPRIANO;52057690;ADMINISTRAÇÃO PÚBLICA ESTADUAL;287;'00683673000193;CONSELHO ESCOLAR CRESCENDO COM VOCE;PDDE;PDDE Basico - 1 Parcela;3.036,00;759;3.795,00;12/06/2024
2024;CENTRO OESTE;GO;AGUA LIMPA;5200209;'01409705000120;COLEGIO ESTADUAL BERNARDINO GUIMARAES;52057801;ADMINISTRAÇÃO PÚBLICA ESTADUAL;179;'00668651000154;CONSELHO ESCOLAR BERNARDINO GUIMARAES;PDDE;PDDE Basico - 1 Parcela;2.172,00;543;2.715,00;24/06/2024
2024;CENTRO OESTE;GO;AGUA LIMPA;5200209;'01173053000177;ESCOLA MUNICIPAL ARTUR GONCALVES DO PRADO;52057887;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;140;'00668650000100;CONSELHO ESCOLAR JERONIMO DAVID DE MORAES;PDDE;PDDE Basico - 1 Parcela;1.860,00;465;2.325,00;16/04/2024
2024;CENTRO OESTE;GO;ALOANDIA;5200506;'01409705000120;COLEGIO ESTADUAL JERONIMO VICENTE LOPES;52057895;ADMINISTRAÇÃO PÚBLICA ESTADUAL;269;'00659666000156;CONSELHO ESCOLAR DO COLEGIO ESTADUAL JERONIMO VICENTE LOPES;PDDE;PDDE Basico - 1 Parcela;2.892,00;723;3.615,00;16/04/2024
2024;CENTRO OESTE;GO;BOM JESUS DE GOIAS;5203500;'01409705000120;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS UNIDADE PASTOR;52057933;ADMINISTRAÇÃO PÚBLICA ESTADUAL;820;'00668943000197;CONSELHO ESCOLAR ELIONICE ALVES DE FRANCA AVELAR;PDDE;PDDE Basico - 1 Parcela;7.300,00;1.825,00;9.125,00;16/04/2024
2024;CENTRO OESTE;GO;BOM JESUS DE GOIAS;5203500;'01149624000138;ESCOLA MUNICIPALIZADA EVA MARLY PEREIRA;52057968;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;344;'00668928000149;CAIXA ESCOLAR EVA MARLY PEREIRA;PDDE;PDDE Basico - 1 Parcela;2.182,50;2.182,50;4.365,00;16/04/2024
2024;CENTRO OESTE;GO;BOM JESUS DE GOIAS;5203500;'01409705000120;COLEGIO ESTADUAL MOISES SANTANA;52057976;ADMINISTRAÇÃO PÚBLICA ESTADUAL;874;'00668940000153;CONSELHO ESCOLAR MOISES SANTANA;PDDE;PDDE Basico - 1 Parcela;5.799,00;3.866,00;9.665,00;16/04/2024
2024;CENTRO OESTE;GO;BOM JESUS DE GOIAS;5203500;'01149624000138;ESCOLA MUNICIPALIZADA OLINA CASTANHEIRA;52057984;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;349;'00668936000195;CAIXA ESCOLAR OLINA CASTANHEIRA;PDDE;PDDE Basico - 1 Parcela;2.207,50;2.207,50;4.415,00;16/04/2024
2024;CENTRO OESTE;GO;BOM JESUS DE GOIAS;5203500;'01149624000138;ESCOLA MUNICIPAL AMILTON MAMEDE REZENDE;52057992;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;357;'00671471000121;CAIXA ESCOLAR AMILTON MAMEDE REZENDE;PDDE;PDDE Basico - 1 Parcela;2.247,50;2.247,50;4.495,00;16/04/2024
2024;CENTRO OESTE;GO;BOM JESUS DE GOIAS;5203500;'01149624000138;ESCOLA MUNICIPAL PEDRO LUDOVICO TEIXEIRA;52058050;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;413;'00668885000100;CAIXA ESCOLAR PEDRO LUDOVICO TEIXEIRA;PDDE;PDDE Basico - 1 Parcela;2.527,50;2.527,50;5.055,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;COLEGIO MUNICIPAL SAO CARLOS;52058077;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;210;'01864760000100;CONSELHO ESCOLAR SAO CARLOS;PDDE;PDDE Basico - 1 Parcela;2.117,50;907,5;3.025,00;07/05/2024
2024;CENTRO OESTE;GO;BURITI ALEGRE;5203906;'01409705000120;COLEGIO ESTADUAL PADRE NESTOR MARANHAO ARZOLA;52058182;ADMINISTRAÇÃO PÚBLICA ESTADUAL;658;'00673045000127;CONSELHO ESCOLAR PADRE NESTOR MARANHAO ARZOLA;PDDE;PDDE Basico - 1 Parcela;6.004,00;1.501,00;7.505,00;07/05/2024
2024;CENTRO OESTE;GO;BURITI ALEGRE;5203906;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL ALFREDO NASSER;52058204;ADMINISTRAÇÃO PÚBLICA ESTADUAL;264;'00673029000134;CONSELHO ESCOLAR ''ALFREDO NASSER'';PDDE;PDDE Basico - 1 Parcela;2.852,00;713;3.565,00;16/04/2024
2024;CENTRO OESTE;GO;BURITI ALEGRE;5203906;'01345909000144;ESCOLA MUNICIPAL JUVERCINA TEIXEIRA DE MENDONCA;52058336;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;44;'00848462000163;CONSELHO ESCOLAR JUVERCINA TEIXEIRA DE MENDONCA;PDDE;PDDE Basico - 1 Parcela;2.572,00;643;3.215,00;20/05/2024
2024;CENTRO OESTE;GO;CACHOEIRA DOURADA;5204250;'00079806000117;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA MARINHA MARTINS R;52058352;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;227;'00716727000170;CENTRO ORIENTACAO EDUC D MARINHA MARTINS RODRIGUES;PDDE;PDDE Basico - 1 Parcela;1.513,50;3.531,50;5.045,00;16/04/2024
2024;CENTRO OESTE;GO;CACHOEIRA DOURADA;5204250;'01409705000120;COLEGIO ESTADUAL INACIO PINHEIRO PAES LEME;52058360;ADMINISTRAÇÃO PÚBLICA ESTADUAL;636;'00685569000138;CONSELHO ESCOLAR COLEGIO ESTADUAL INACIO PINHEIRO PAES LEME;PDDE;PDDE Basico - 1 Parcela;5.828,00;1.457,00;7.285,00;16/04/2024
2024;CENTRO OESTE;GO;CACHOEIRA DOURADA;5204250;'00079806000117;ESCOLA MODELO 14 DE MAIO;52058379;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;462;'00686004000175;CONSELHO ESCOLAR MODELO 14 DE MAIO;PDDE;PDDE Basico - 1 Parcela;3.697,50;3.697,50;7.395,00;16/04/2024
2024;CENTRO OESTE;GO;CACHOEIRA DOURADA;5204250;'00079806000117;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DINORA SIMOES BORGES;52058387;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'00731923000113;CONSELHO ESCOLAR CRECHE COEDS;PDDE;PDDE Basico - Primeira Infancia - P1;1.897,50;1.897,50;3.795,00;16/04/2024
2024;CENTRO OESTE;GO;CACHOEIRA DOURADA;5204250;'00079806000117;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DINORA SIMOES BORGES;52058387;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'00731923000113;CONSELHO ESCOLAR CRECHE COEDS;PDDE;PDDE Basico - Primeira Infancia - P2;1.897,50;1.897,50;3.795,00;24/05/2024
2024;CENTRO OESTE;GO;CACHOEIRA DOURADA;5204250;'00079806000117;ESC MUL FRANCISCO FERREIRA DE MELO;52058476;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;138;'00686001000131;CONSELHO ESCOLAR DA EM FRANCISCO PEREIRA DE MELO;PDDE;PDDE Basico - 1 Parcela;3.324,00;831;4.155,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL DOM PEDRO II;52058492;ADMINISTRAÇÃO PÚBLICA ESTADUAL;786;'00668646000141;CONS ESCOLAR DO COL ESTADUAL DOM PEDRO II 'UNIR & EDUCAR';PDDE;PDDE Basico - 1 Parcela;7.028,00;1.757,00;8.785,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01409705000120;ESCOLA ESTADUAL CORONEL BENTO DE GODOY;52058522;ADMINISTRAÇÃO PÚBLICA ESTADUAL;591;'00658649000102;CONSELHO ESCOLAR CEL BENTO DE GODOY;PDDE;PDDE Basico - 1 Parcela;5.468,00;1.367,00;6.835,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01409705000120;ESCOLA ESTADUAL CALDAS NOVAS;52058530;ADMINISTRAÇÃO PÚBLICA ESTADUAL;507;'00658648000150;CONSELHO ESCOLAR ESCOLA ESTADUAL CALDAS NOVAS;PDDE;PDDE Basico - 1 Parcela;4.796,00;1.199,00;5.995,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01409705000120;ESCOLA ESTADUAL OSMUNDO GONZAGA FILHO;52058557;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1288;'00668645000105;CONSELHO ESCOLAR OSMUNDO GONZAGA FILHO;PDDE;PDDE Basico - 1 Parcela;11.044,00;2.761,00;13.805,00;07/05/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL DONA ABELINA;52058611;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;222;'00753403000101;CAIXA ESCOLAR DA ESCOLA MUNICIPAL DONA ABELINA;PDDE;PDDE Basico - 1 Parcela;1.258,00;1.887,00;3.145,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL EDITH ALA;52058638;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;863;'00775230000122;CAIXA ESCOLAR DA ESCOLA MUNICIPAL EDITH ALA;PDDE;PDDE Basico - 1 Parcela;6.688,50;2.866,50;9.555,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL FELICIANA IVO PEREIRA;52058646;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;372;'01892589000142;CAIXA ESCOLAR DA ESCOLA MUNICIPAL FELICIANA IVO PEREIRA;PDDE;PDDE Basico - 1 Parcela;3.716,00;929;4.645,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL GERALDO DIAS DE GODOY;52058662;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;74;'01892588000106;CAIXA ESCOLAR DA ESCOLA MUNICIPAL GERALDO DIAS DE GODOY;PDDE;PDDE Basico - 1 Parcela;1.757,50;1.757,50;3.515,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL PROFESSOR ZICO BATISTA;52058689;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;658;'00753408000134;CAIXA ESCOLAR DA ESCOLA MUNICIPAL PROF ZICO BATISTA;PDDE;PDDE Basico - 1 Parcela;5.253,50;2.251,50;7.505,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL MATHER ISABEL;52058700;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;613;'00753401000112;CAIXA ESCOLAR DA ESCOLA MUNICIPAL MATHER IZABEL;PDDE;PDDE Basico - 1 Parcela;3.527,50;3.527,50;7.055,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL SANTA EFIGENIA;52058719;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;1097;'00753411000158;CAIXA ESCOLAR DA ESCOLA MUNICIPAL SANTA EFIGENIA;PDDE;PDDE Basico - 1 Parcela;9.516,00;2.379,00;11.895,00;16/04/2024
2024;CENTRO OESTE;GO;CALDAS NOVAS;5204508;'01787506000155;ESCOLA MUNICIPAL OROZINA M MARTINS;52058743;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;946;'00753402000167;CAIXA ESCOLAR OROZINA MARIA MARTINS;PDDE;PDDE Basico - 1 Parcela;8.308,00;2.077,00;10.385,00;16/04/2024
2024;CENTRO OESTE;GO;CROMINIA;5206503;'01409705000120;COLEGIO ESTADUAL PROFESSOR ANTONIO MESTRE;52058778;ADMINISTRAÇÃO PÚBLICA ESTADUAL;336;'00658662000153;CONSELHO ESCOLAR PROFESSOR ANTONIO MESTRE;PDDE;PDDE Basico - 1 Parcela;4.908,00;1.227,00;6.135,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01409705000120;COLEGIO ESTADUAL ORCALINO FERNANDES EVANGELISTA;52058867;ADMINISTRAÇÃO PÚBLICA ESTADUAL;829;'00686024000146;CAIXA ESCOLAR AIRTON SENNA;PDDE;PDDE Basico - 1 Parcela;6.911,25;2.303,75;9.215,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01409705000120;COLEGIO ESTADUAL MANOEL VICENTE ROSA;52058913;ADMINISTRAÇÃO PÚBLICA ESTADUAL;351;'00668656000187;CONSELHO ESCOLAR JOSE NILSON CUNHA DA SILVA;PDDE;PDDE Basico - 1 Parcela;3.548,00;887;4.435,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL PROFESSORA LEILA CARNEIRO;52058921;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;205;'00668659000110;CONSELHO ESCOLAR MARIA DE LOURDES ESTIVALET TEIXEIRA;PDDE;PDDE Basico - 1 Parcela;2.082,50;892,5;2.975,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL MINISTRO ALFREDO NASSER;52058930;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;308;'00675466000197;CONSELHO ESCOLAR MINISTRO ALFREDO NASSER;PDDE;PDDE Basico - 1 Parcela;2.803,50;1.201,50;4.005,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL PROFESSORA IRENE ROSA FERREIRA;52058956;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;256;'00675463000153;CONSELHO ESCOLAR PROFESSORA IRENE ROSA FERREIRA;PDDE;PDDE Basico - Primeira Infancia - P1;2.439,50;1.045,50;3.485,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL PROFESSORA IRENE ROSA FERREIRA;52058956;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;256;'00675463000153;CONSELHO ESCOLAR PROFESSORA IRENE ROSA FERREIRA;PDDE;PDDE Basico - Primeira Infancia - P2;2.439,50;1.045,50;3.485,00;24/05/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL PROFESSORA ANA PERCILIANA DO PRADO VARGAS;52058999;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;294;'01864766000187;CONSELHO ESCOLAR PROFESSORA ANA PERCILIANA DO PRADO VARGAS;PDDE;PDDE Basico - 1 Parcela;2.705,50;1.159,50;3.865,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL CUSTODIO JACO DE OLIVEIRA;52059073;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;31;'01864762000107;CONSELHO ESCOLAR JOSE DE ANCHIETA;PDDE;PDDE Basico - 1 Parcela;2.159,50;925,5;3.085,00;20/05/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL MARIA DE LOURDES MARTINS COSTA;52059090;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;201;'01864761000154;CONSELHO ESCOLAR MARIA DE LOURDES MARTINS COSTA;PDDE;PDDE Basico - 1 Parcela;2.054,50;880,5;2.935,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL PROF MARIA LUZIA REZENDE SIMOES;52059103;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;130;'01864764000198;CONSELHO ESCOLAR PROFESSORA MARIA LUZIA REZENDE SIMOES;PDDE;PDDE Basico - 1 Parcela;1.557,50;667,5;2.225,00;16/04/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL PROFESSORA NARA DE OLIVEIRA BORGES;52059120;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;229;'01864763000143;CONSELHO ESCOLAR NARA DE OLIVEIRA BORGES;PDDE;PDDE Basico - 1 Parcela;2.250,50;964,5;3.215,00;07/05/2024
2024;CENTRO OESTE;GO;GOIATUBA;5209101;'01753722000180;ESCOLA MUNICIPAL PROFESSORA NOEMIA DE CASTILHO;52059138;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;250;'01864765000132;CONSELHO ESCOLAR PROFESSORA NOEMIA DE CASTILHO;PDDE;PDDE Basico - 1 Parcela;2.397,50;1.027,50;3.425,00;16/04/2024
2024;CENTRO OESTE;GO;INACIOLANDIA;5209937;'01409705000120;COLEGIO ESTADUAL PERILO RODRIGUES DE MOURA;52059243;ADMINISTRAÇÃO PÚBLICA ESTADUAL;498;'00671430000135;CONSELHO ESCOLAR BOA ESPERANCA;PDDE;PDDE Basico - 1 Parcela;4.724,00;1.181,00;5.905,00;16/04/2024
2024;CENTRO OESTE;GO;INACIOLANDIA;5209937;'26923755000151;ESCOLA MUNICIPAL MILITARIZADA AGMAR FERNANDES BALIEIRO;52059251;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;587;'01292252000102;CONSELHO ESCOLAR ''AGMAR FERNANDES BALIEIRO'';PDDE;PDDE Basico - 1 Parcela;4.756,50;2.038,50;6.795,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL DOM VELOSO;52059332;ADMINISTRAÇÃO PÚBLICA ESTADUAL;365;'00658598000100;CONSELHO ESCOLAR DOM VELOSO;PDDE;PDDE Basico - 1 Parcela;3.660,00;915;4.575,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL DOUTOR MENEZES JUNIOR;52059340;ADMINISTRAÇÃO PÚBLICA ESTADUAL;879;'00696449000136;CONSELHO ESCOLAR POLIVALENTE;PDDE;PDDE Basico - 1 Parcela;6.800,50;2.914,50;9.715,00;24/06/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL FLORIANO DE CARVALHO;52059359;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;1081;'24809501000181;CONSELHO ESCOLAR DA ESCOLA MUNICIPAL FLORIANO DE CARVALHO;PDDE;PDDE Basico - 1 Parcela;8.214,50;3.520,50;11.735,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL DE TEMPO INTEGRAL DONA VENANCIA MAGALHAES C;52059375;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;453;'00973868000178;CONS ESCOLAR DA EM DE TEMPO INTEGRAL DONA VENANCIA MAGALHAE;PDDE;PDDE Basico - 1 Parcela;3.818,50;1.636,50;5.455,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL ADONIRO MARTINS DE ANDR;52059464;ADMINISTRAÇÃO PÚBLICA ESTADUAL;280;'00712484000100;CONSELHO ESCOLAR ADONIRO MARTINS DE ANDRADE;PDDE;PDDE Basico - 1 Parcela;2.980,00;745;3.725,00;07/05/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;COLEGIO ESTADUAL DAMORES DO AMARAL MEDEIROS;52059472;ADMINISTRAÇÃO PÚBLICA ESTADUAL;473;'00672955000195;CONSELHO ESCOLAR DAMORES DO AMARAL MEDEIROS;PDDE;PDDE Basico - 1 Parcela;4.524,00;1.131,00;5.655,00;12/06/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL DOUTOR JOSE FELICIANO F;52059502;ADMINISTRAÇÃO PÚBLICA ESTADUAL;421;'00673011000132;CONSELHO ESCOLAR DRJOSE FELICIANO FERREIRA;PDDE;PDDE Basico - 1 Parcela;4.108,00;1.027,00;5.135,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;COLEGIO ESTADUAL GENERAL CUNHA MATTOS;52059553;ADMINISTRAÇÃO PÚBLICA ESTADUAL;473;'00683666000191;CONSELHO ESCOLAR GENERAL CUNHA MATTOS;PDDE;PDDE Basico - 1 Parcela;4.524,00;1.131,00;5.655,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL HOMERO ORLANDO RIBEIRO;52059561;ADMINISTRAÇÃO PÚBLICA ESTADUAL;233;'00671428000166;CONSELHO ESCOLAR HOMERO ORLANDO RIBEIRO;PDDE;PDDE Basico - 1 Parcela;2.604,00;651;3.255,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'01409705000120;COLEGIO ESTADUAL JOSE FLAVIO SOARES;52059588;ADMINISTRAÇÃO PÚBLICA ESTADUAL;624;'00658597000166;CONSELHO ESCOLAR JOSE FLAVIO SOARES;PDDE;PDDE Basico - 1 Parcela;5.732,00;1.433,00;7.165,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESC MUL ALEXANDRE ARCIPRETTI;52059669;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;404;'03295458000103;CONSELHO ESCOLAR DA ESCOLA MUNICIPAL ALEXANDRE ARCIPRETTI;PDDE;PDDE Basico - 1 Parcela;3.475,50;1.489,50;4.965,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESC MUL DO 1º GRAU ROTARY CLUB;52059693;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;1044;'26923292000128;CONSELHO ESCOLAR DA ESCOLA MUNICIPAL ROTARY CLUB;PDDE;PDDE Basico - 1 Parcela;7.955,50;3.409,50;11.365,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSOR MOACIR PEREI;52059707;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;179;'01762972000186;CONSELHO ESCOLAR DA EM PROFESSOR MOACIR PEREIRA BORGES;PDDE;PDDE Basico - Primeira Infancia - P1;1.900,50;814,5;2.715,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSOR MOACIR PEREI;52059707;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;179;'01762972000186;CONSELHO ESCOLAR DA EM PROFESSOR MOACIR PEREIRA BORGES;PDDE;PDDE Basico - Primeira Infancia - P2;1.900,50;814,5;2.715,00;24/05/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESC MUL MARIA LEOPOLDINA DE CARVALHO;52059758;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;875;'01481527000148;CONSELHO ESCOLAR DA EM MARIA LEOPOLDINA DE CARVALHO;PDDE;PDDE Basico - 1 Parcela;6.772,50;2.902,50;9.675,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL DE TEMPO INTEGRAL QUIM MACHADO;52059774;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;171;'01889548000105;CONSELHO ESCOLAR DA EM DE TEMPO INTEGRAL QUIM MACHADO;PDDE;PDDE Basico - 1 Parcela;3.139,50;1.345,50;4.485,00;07/05/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL OSCAR DOMINGOS DA COSTA;52059790;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;808;'24809915000100;CONSELHO ESCOLAR DA ESCOLA MUNICIPAL OSCAR DOMINGOS DA COSTA;PDDE;PDDE Basico - 1 Parcela;6.303,50;2.701,50;9.005,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL PEIXOTO DA SILVEIRA;52059804;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;457;'00746009000146;CONSELHO ESCOLAR DA ESCOLAR MUNICIPAL PEIXOTO DA SILVEIRA;PDDE;PDDE Basico - 1 Parcela;3.846,50;1.648,50;5.495,00;07/05/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL VINICIUS DE AQUINO RAMOS;52059863;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;549;'01762974000175;CONSELHO ESCOLAR DA EM VINICIUS DE AQUINO RAMOS;PDDE;PDDE Basico - 1 Parcela;4.490,50;1.924,50;6.415,00;16/04/2024
2024;CENTRO OESTE;GO;ITUMBIARA;5211503;'02204196000161;ESCOLA MUNICIPAL PROFESSOR ALAOR DIAS MACHADO;52059901;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;413;'01118971000101;CONSELHO ESCOLAR DA EM PROFESSOR ALAOR DIAS MACHADO;PDDE;PDDE Basico - 1 Parcela;3.538,50;1.516,50;5.055,00;16/04/2024
2024;CENTRO OESTE;GO;JOVIANIA;5212105;'01409705000120;CENTRO DE ENSINO EM PERIODO INTEGRAL ELOI PEREIRA MARTINS;52059944;ADMINISTRAÇÃO PÚBLICA ESTADUAL;98;'00659661000123;CONSELHO ESCOLAR ELOI PEREIRA MARTINS;PDDE;PDDE Basico - 1 Parcela;1.524,00;381;1.905,00;16/04/2024
2024;CENTRO OESTE;GO;JOVIANIA;5212105;'02029957000196;ESCOLA MUNICIPALIZADA JOSE GOMES FILGUEIRA;52059960;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;230;'00659657000165;CONSELHO ESCOLAR JOSE GOMES FILGUEIRA;PDDE;PDDE Basico - 1 Parcela;2.257,50;967,5;3.225,00;16/04/2024
2024;CENTRO OESTE;GO;JOVIANIA;5212105;'02029957000196;ESCOLA MUNICIPAL CLARIMUNDO FLAUZINO DE OLIVEIRA;52059987;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;221;'00673062000164;CONSELHO ESCOLAR DA EM CLARIMUNDO FLAUZINO DE OLIVEIRA;PDDE;PDDE Basico - 1 Parcela;2.508,00;627;3.135,00;16/04/2024
